development_id,development_anchor_hud_id,hud_id,episode_number,project,proj_add,proj_cty,proj_st,state_id,yr_pis,yr_alloc,n_unitsr,li_unitr,final_decision,final_reason_code,member_action,adjudicated_development_id,adjudicated_development_anchor_hud_id
DEV_OKA19980065,OKA19980065,OKA20240018,2,HICKORY CROSSING,2101 S. HICKORY ST.,SAPULPA,OK,220625,2024,2025,40,39,accept,same_property_recapitalization,retain_provisional_group,DEV_OKA19980065,OKA19980065
DEV_PAA00000050,PAA00000050,PAA00000050,1,DAWN RIDGE,GIANT LN & SAMUELS DR,CARLISLE,PA,PA1012-1149,8888,2013,58,58,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000050,PAA00000050
DEV_PAA00000050,PAA00000050,PAA20152004,2,DAWN RIDGE,79 DAWN RIDGE LOOP,CARLISLE,PA,TC20130472,2015,2017,58,58,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000050,PAA00000050
DEV_PAA00000138,PAA00000138,PAA00000138,1,LINDLEY COURT,5017 N 13TH ST,PHILADELPHIA,PA,PA1012-1136,8888,2013,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000138,PAA00000138
DEV_PAA00000138,PAA00000138,PAA20161014,2,LINDLEY COURT,1300 LINDLEY AVE,PHILADELPHIA,PA,TC20150476,2016,2018,48,48,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000138,PAA00000138
DEV_PAA00000195,PAA00000195,PAA00000195,1,ORCHARD PARK,1000 CATHERINE ST,DUQUESNE,PA,PA1012-1185,8888,2013,44,44,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000195,PAA00000195
DEV_PAA00000195,PAA00000195,PAA20152022,2,ORCHARD PARK,ORCHARD PK AVE,DUQUESNE,PA,TC20130460,2015,2017,44,44,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA00000195,PAA00000195
DEV_PAA00000246,PAA00000246,PAA00000246,1,ST MICHAELS ON THE HILL,399 SECOND AVE,JESSUP,PA,PA1012-1140,8888,2013,40,40,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA00000246,PAA00000246
DEV_PAA00000246,PAA00000246,PAA20160004,2,ST MICHAELS ON THE HILL,321 2ND AVE,JESSUP,PA,TC20150624,2016,2017,31,31,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA00000246,PAA00000246
DEV_PAA19870420,PAA19870420,PAA19870420,1,WASHINGTON SQUARE APTS,201 MULBERRY ST,HARRISBURG,PA,TC1987-0038,1987,1987,36,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19870420,PAA19870420
DEV_PAA19870420,PAA19870420,PAA19870425,2,WASHINGTON SQUARE APTS,201 MULBERRY ST,HARRISBURG,PA,TC1987-0039,1987,1987,40,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19870420,PAA19870420
DEV_PAA19870420,PAA19870420,PAA19880685,3,WASHINGTON SQUARE APTS,201 MULBERRY ST,HARRISBURG,PA,TC1988-0055,1988,1988,4,1,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19870420,PAA19870420
DEV_PAA19870420,PAA19870420,PAA19880690,4,WASHINGTON SQUARE APTS,201 MULBERRY ST,HARRISBURG,PA,TC1988-0056,1988,1988,14,3,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19870420,PAA19870420
DEV_PAA19880455,PAA19880455,PAA19880455,1,BUCKEYE APTS,216 WATER ST,EDINBORO,PA,TC1988-0013,1988,1988,5,5,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19880455,PAA19880455
DEV_PAA19880455,PAA19880455,PAA19880460,2,BUCKEYE APTS,216 WATER ST,EDINBORO,PA,TC1988-0014,1988,1988,7,7,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19880455,PAA19880455
DEV_PAA19920210,PAA19920210,PAA19920210,1,OGONTZ HALL,7171 OGONTZ AVE,PHILADELPHIA,PA,TC19900176,1992,1990,6,6,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19920210,PAA19920210
DEV_PAA19920210,PAA19920210,PAA19920215,2,OGONTZ HALL,7171 OGONTZ AVE,PHILADELPHIA,PA,TC19900028,1992,1990,25,25,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_PAA19920210,PAA19920210
DEV_PAA20213066,PAA20213066,PAA20213066,1,OAK BOTTOM VILLAGE III,128 GROFFDALE DR,QUARRYVILLE,PA,TC20200111,2021,9999,18,18,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA20213066,PAA20213066
DEV_PAA20213066,PAA20213066,PAA00000185,2,OAK BOTTOM VILLAGE III,GROFFDALE DR,QUARRYVILLE,PA,TC19990047,8888,8888,18,18,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_PAA20213066,PAA20213066
DEV_RIA19880015,RIA19880015,RIA19880015,1,OXFORD GARDENS,165 GALLUP ST,PROVIDENCE,RI,1087,1988,1988,50,50,accept,same_property_recapitalization,retain_provisional_group,DEV_RIA19880015,RIA19880015
DEV_RIA19880015,RIA19880015,RIA20181001,2,OXFORD GARDENS,475 PRAIRIE AVE,PROVIDENCE,RI,RI00204,2018,2018,50,45,accept,same_property_recapitalization,retain_provisional_group,DEV_RIA19880015,RIA19880015
DEV_SCA19880230,SCA19880230,SCA19880230,1,FOUNTAIN ARMS,111 OLD FAIRVIEW RD,FOUNTAIN INN,SC,SC-88-089,1988,1988,50,50,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19880230,SCA19880230
DEV_SCA19880230,SCA19880230,SCA20200004,2,FOUNTAIN ARMS,111 OLD FAIRVIEW ROAD,FOUNTAIN INN,SC,SC-19002,2020,2019,50,50,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19880230,SCA19880230
DEV_SCA19930050,SCA19930050,SCA19930050,1,HOLLY TREE MANOR,1026 DOYLE STREET,HOLLY HILL,SC,SC-92-003,1993,1992,24,24,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930050,SCA19930050
DEV_SCA19930050,SCA19930050,SCA20182008,2,HOLLY TREE MANOR,701 HOLLY MANOR DRIVE,HOLLY HILL,SC,SC-17001,2018,2017,24,24,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930050,SCA19930050
DEV_SCA19930070,SCA19930070,SCA19930070,1,OAKWOOD MANOR,904 OAKWOOD ST,BENNETTSVILLE,SC,SC-93-013,1993,1993,24,24,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930070,SCA19930070
DEV_SCA19930070,SCA19930070,SCA20194001,2,OAKWOOD MANOR,904 OAKWOOD STREET,BENNETTSVILLE,SC,SC-18004,2019,2018,24,24,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930070,SCA19930070
DEV_SCA19930095,SCA19930095,SCA19930095,1,WEST END MANOR,629 RICE AVE EXT,UNION,SC,SC-92-013,1993,1992,28,28,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930095,SCA19930095
DEV_SCA19930095,SCA19930095,SCA20231023,2,WEST END MANOR,629 RICE AVENUE EXTENSION,UNION,SC,SC-21036,2023,2022,28,28,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19930095,SCA19930095
DEV_SCA19940010,SCA19940010,SCA19940010,1,BENNETTS POINTE,907 CHERAW ST,BENNETTSVILLE,SC,SC-93-016,1994,1993,32,32,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19940010,SCA19940010
DEV_SCA19940010,SCA19940010,SCA20182002,2,BENNETTS POINTE,907 CHERAW STREET,BENNETTSVILLE,SC,SC-16031,2018,2016,32,32,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19940010,SCA19940010
DEV_SCA19960005,SCA19960005,SCA19960005,1,123 CLUB,123 OLD SALEM RD,BEAUFORT,SC,SC-95-029,1996,1995,40,40,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19960005,SCA19960005
DEV_SCA19960005,SCA19960005,SCA20173001,2,123 CLUB,123 OLD SALEM ROAD,BEAUFORT,SC,SC-17009,2017,2017,40,40,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA19960005,SCA19960005
DEV_SCA20060073,SCA20060073,SCA20060073,1,BRIDGEVIEW VILLAGE,100 N ROMNEY ST,CHARLESTON,SC,SC-50-305,2006,2003,300,300,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA20060073,SCA20060073
DEV_SCA20060073,SCA20060073,SCA20231013,2,BRIDGEVIEW VILLAGE,108 NORTH ROMNEY ST,CHARLESTON,SC,SC-51905,2023,2024,300,300,accept,same_property_recapitalization,retain_provisional_group,DEV_SCA20060073,SCA20060073
DEV_TNA19880250,TNA19880250,TNA19880250,1,23RD AVE N DUPLEX,1408 23RD AVE N,NASHVILLE,TN,TN-88-020,1988,1988,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TNA19880250,TNA19880250
DEV_TNA19880250,TNA19880250,TNA19880847,2,23RD AVE N DUPLEX,1408 23RD AVE N,NASHVILLE,TN,TN-88-021,1988,1988,2,2,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TNA19880250,TNA19880250
DEV_TNA19880801,TNA19880801,TNA19880801,1,CARLTON CONCEPTS APTS,7010 NATURE TRAILS BLVD,KNOXVILLE,TN,TN-88-162,1988,1988,49,49,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_TNA19880801,TNA19880801
DEV_TNA19880801,TNA19880801,TNA19880802,2,CARLTON CONCEPTS APTS,7010 NATURE TRAILS BLVD,KNOXVILLE,TN,TN-88-161,1988,1988,11,11,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_TNA19880801,TNA19880801
DEV_TNA20060085,TNA20060085,TNA20060085,1,CHAPEL RIDGE OF GALLATIN,1590 AIRPORT RD,GALLATIN,TN,TN-04-211,2006,2004,208,168,accept,same_property_recapitalization,retain_provisional_group,DEV_TNA20060085,TNA20060085
DEV_TNA20060085,TNA20060085,TNA20250011,2,CHAPEL RIDGE OF GALLATIN,1590 AIRPORT RD,GALLATIN,TN,TN-22-229,2025,2022,208,208,accept,same_property_recapitalization,retain_provisional_group,DEV_TNA20060085,TNA20060085
DEV_TXA19870140,TXA19870140,TXA19870140,1,BRAZORIA MANOR,301 YERBY ST,BRAZORIA,TX,TX6353,1987,1987,56,56,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TXA19870140,TXA19870140
DEV_TXA19870140,TXA19870140,TXA00000999,2,BRAZORIA MANOR,301 YERBY ST,BRAZORIA,TX,TX0568,8888,2015,56,56,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TXA19870140,TXA19870140
DEV_TXA19870370,TXA19870370,TXA19870370,1,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6286,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870375,2,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6295,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870380,3,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6294,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870385,4,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6292,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870390,5,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6293,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870395,6,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6291,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870400,7,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6287,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870405,8,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6288,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA19870370,TXA19870370,TXA19870410,9,VICTORIA HOUSING,2817 YANEZ AVE,MISSION,TX,TX6289,1987,1987,1,1,accept,duplicate_hud_records,retain_provisional_group,DEV_TXA19870370,TXA19870370
DEV_TXA20145023,TXA20145023,TXA20145023,1,DECKER PLACE,2500 E END BLVD S,MARSHALL,TX,TX4982,2014,2014,64,64,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TXA20145023,TXA20145023
DEV_TXA20145023,TXA20145023,TXA20157573,2,DECKER PLACE,2500 E END BLVD S,MARSHALL,TX,TX4982,2015,2014,64,64,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_TXA20145023,TXA20145023
DEV_UTA19920020,UTA19920020,UTA19920020,1,MARION HOTEL,184 25TH ST,OGDEN,UT,1992-01,1992,1992,86,86,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_UTA19920020,UTA19920020
DEV_UTA19920020,UTA19920020,UTA19939001,2,MARION HOTEL,184 25TH STREET,OGDEN,UT,1992-01,1993,1992,86,86,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_UTA19920020,UTA19920020
DEV_UTA19940085,UTA19940085,UTA19940085,1,RIDGEVIEW APTS.,520 SOUTH KANE CREEK BLVD.,MOAB,UT,1994-04,1994,1994,6,6,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA19940085,UTA19940085
DEV_UTA19940085,UTA19940085,UTA19950906,2,RIDGEVIEW APTS.,710 NORTH WASHINGTON,OGDEN,UT,1994-12,1995,1994,78,78,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA19940085,UTA19940085
DEV_UTA20030015,UTA20030015,UTA20030017,1,CANYON VIEW APTS.,142 WEST 500 NORTH,PROVO,UT,2000-04,2003,2000,30,30,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA20030015,UTA20030015
DEV_UTA20030015,UTA20030015,UTA20030015,2,CANYON VIEW APTS.,1264 NORTH CEDAR BLVD.,CEDAR CITY,UT,2003-01,2003,2003,80,64,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA20030015,UTA20030015
DEV_UTA20070033,UTA20070033,UTA20070033,1,SPRING HOLLOW APTS.,1300 WEST 7011 SOUTH,WEST JORDAN,UT,2002-29,2007,2002,44,44,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA20070033,UTA20070033
DEV_UTA20070033,UTA20070033,UTA20070035,2,SPRING HOLLOW APTS.,1360 NORTH 200 EAST,LOGAN,UT,2007-19,2007,2007,50,50,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_UTA20070033,UTA20070033
DEV_VAA19890055,VAA19890055,VAA19890055,1,HARMONY VILLAGE,1151 GLENDALE RD,GALAX,VA,1000,1989,1989,42,42,accept,same_property_recapitalization,retain_provisional_group,DEV_VAA19890055,VAA19890055
DEV_VAA19890055,VAA19890055,VAA20181010,2,HARMONY VILLAGE,1151 GLENDALE ROAD,GALAX,VA,1000,2018,2016,42,42,accept,same_property_recapitalization,retain_provisional_group,DEV_VAA19890055,VAA19890055
DEV_VAA19960045,VAA19960045,VAA19960045,1,DULLES CENTER I,2410 LITTLE CURRENT DR,HERNDON,VA,VA9574001,1996,1995,144,144,accept,same_property_recapitalization,retain_provisional_group,DEV_VAA19960045,VAA19960045
DEV_VAA19960045,VAA19960045,VAA20231030,2,DULLES CENTER I,2410 LITTLE CURRENT DRIVE,HERNDON,VA,4516,2023,2021,144,144,accept,same_property_recapitalization,retain_provisional_group,DEV_VAA19960045,VAA19960045
DEV_VAA20020513,VAA20020513,VAA20020513,1,ASPEN CLUB,6341B VILLAGE CTR DR,BEALETON,VA,7250,2002,2000,108,108,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VAA20020513,VAA20020513
DEV_VAA20020513,VAA20020513,VAA20222015,2,ASPEN CLUB,6337 VILLAGE CENTER DR.,BEALETON,VA,9933,2022,2021,138,138,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VAA20020513,VAA20020513
DEV_VAA20060035,VAA20060035,VAA20060035,1,GRAND OAKS,5301 GRAND OAKS FOREST CIR,CHESTER,VA,8923,2006,2004,184,184,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VAA20060035,VAA20060035
DEV_VAA20060035,VAA20060035,VAA20240011,2,GRAND OAKS,5301 GRAND OAKS FOREST CIRCLE,CHESTER,VA,10196,2024,2021,216,216,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VAA20060035,VAA20060035
DEV_VTA19900030,VTA19900030,VTA19900030,1,WINCHESTER PLACE,ROUTE 15,COLCHESTER,VT,0190,1990,1991,166,75,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VTA19900030,VTA19900030
DEV_VTA19900030,VTA19900030,VTA20151003,2,WINCHESTER PLACE,ROUTE 15,COLCHESTER,VT,0497,2015,2016,148,76,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_VTA19900030,VTA19900030
DEV_WAA19940125,WAA19940125,WAA19940125,1,STUART PLACE,110 LEGION WAY SE,OLYMPIA,WA,WA-92-00109,1994,1994,36,36,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA19940125,WAA19940125
DEV_WAA19940125,WAA19940125,WAA20009030,2,STUART PLACE,110 LEGION WAY SE,OLYMPIA,WA,92-06AA,2000,1998,51,50,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA19940125,WAA19940125
DEV_WAA19940140,WAA19940140,WAA19949156,1,WINTONIA HOTEL,1431 MINOR AVE,SEATTLE,WA,92-06FF,1994,1992,92,92,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19940140,WAA19940140
DEV_WAA19940140,WAA19940140,WAA19940140,2,WINTONIA HOTEL,1431 MINOR AVE,SEATTLE,WA,WA-92-00025,1994,1994,92,92,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19940140,WAA19940140
DEV_WAA19950085,WAA19950085,WAA19950085,1,PACIFIC HOTEL,317 MARION ST,SEATTLE,WA,WA-93-00007,1995,1993,112,112,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA19950085,WAA19950085
DEV_WAA19950085,WAA19950085,WAA20019021,2,PACIFIC HOTEL,317 MARION STREET,SEATTLE,WA,93-30V,2001,1995,111,109,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA19950085,WAA19950085
DEV_WAA19950105,WAA19950105,WAA19950105,1,SUNCREST VILLAGE,251 S FIFTH AVE,SEQUIM,WA,WA-94-00169,1995,1994,37,37,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19950105,WAA19950105
DEV_WAA19950105,WAA19950105,WAA19959040,2,SUNCREST VILLAGE,251 S 5TH AVE,SEQUIM,WA,94-32L,1995,1995,37,36,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19950105,WAA19950105
DEV_WAA19950145,WAA19950145,WAA19950145,1,L & S THE HIGHLANDS,542 S SUMMIT ST,COLVILLE,WA,95-23B,1995,1995,36,36,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19950145,WAA19950145
DEV_WAA19950145,WAA19950145,WAA19959034,2,L + S THE HIGHLANDS,542 S SUMMIT ST.,COLVILLE,WA,95-23B,1995,1995,36,35,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19950145,WAA19950145
DEV_WAA19960035,WAA19960035,WAA19960035,1,GLEN HOTEL,1413 THIRD AVE,SEATTLE,WA,WA-94-00173,1996,1994,38,38,accept,same_property_recapitalization,retain_provisional_group,DEV_WAA19960035,WAA19960035
DEV_WAA19960035,WAA19960035,WAA20133013,2,GLEN HOTEL,1413 THIRD AVENUE,SEATTLE,WA,94-33C,2013,1996,38,37,accept,same_property_recapitalization,retain_provisional_group,DEV_WAA19960035,WAA19960035
DEV_WAA19960055,WAA19960055,WAA19969201,1,HAMPTON HEIGHTS APARTMENTS,5711 S 152ND ST,TUKWILA,WA,95-50A,1996,1995,114,113,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19960055,WAA19960055
DEV_WAA19960055,WAA19960055,WAA19960055,2,HAMPTON HEIGHTS APARTMENTS,5711 S 152ND ST,TUKWILA,WA,WA-95-00025,1996,1996,114,113,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19960055,WAA19960055
DEV_WAA19960135,WAA19960135,WAA19960135,1,PIONEER PARK,401 EAST ELM,CONNELL,WA,WA-94-00065,1996,1996,51,50,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19960135,WAA19960135
DEV_WAA19960135,WAA19960135,WAA19979246,2,PIONEER PARK,401 EAST ELM,CONNELL,WA,94-32B,1997,1994,51,50,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19960135,WAA19960135
DEV_WAA19980005,WAA19980005,WAA19989246,1,AKI KUROSE VILLAGE (STONE VIEW),11500 STONE AVENUE N,SEATTLE,WA,96-35W,1998,1996,26,25,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19980005,WAA19980005
DEV_WAA19980005,WAA19980005,WAA19980005,2,AKI KUROSE VILLAGE (STONE VIEW),11500 STONE AVENUE N,SEATTLE,WA,WA-96-00173,1998,1998,26,25,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19980005,WAA19980005
DEV_WAA19990090,WAA19990090,WAA19999501,1,DOROTHY DAY RESIDENCE,106 BELL ST,SEATTLE,WA,97-45R,1999,1997,41,41,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19990090,WAA19990090
DEV_WAA19990090,WAA19990090,WAA19990090,2,DOROTHY DAY RESIDENCE,106 BELL STREET,SEATTLE,WA,WA-97-00051,1999,1999,41,41,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA19990090,WAA19990090
DEV_WAA20010180,WAA20010180,WAA20010180,1,TRAILSIDE VILLAGE,1300 100TH PL SE,EVERETT,WA,WA-01-22A,2001,2001,250,248,accept,same_property_recapitalization,retain_provisional_group,DEV_WAA20010180,WAA20010180
DEV_WAA20010180,WAA20010180,WAA20170071,2,TRAILSIDE VILLAGE,1300 100TH PLACE SE,EVERETT,WA,16-121A,2017,2017,250,249,accept,same_property_recapitalization,retain_provisional_group,DEV_WAA20010180,WAA20010180
DEV_WAA20030205,WAA20030205,WAA20030205,1,YWCA OPPORTUNITY PLACE,2024 THIRD AVE,SEATTLE,WA,WA-02-00399,2003,2002,130,130,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20030205,WAA20030205
DEV_WAA20030205,WAA20030205,WAA20039041,2,YWCA OPPORTUNITY PLACE,2024 THIRD AVE,SEATTLE,WA,02-125A,2003,2003,145,130,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20030205,WAA20030205
DEV_WAA20040030,WAA20040030,WAA20040030,1,COURTLAND PLACE AT RAINIER COURT,3621 33RD AVE S,SEATTLE,WA,WA-02-00310,2004,2002,206,206,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040030,WAA20040030
DEV_WAA20040030,WAA20040030,WAA20059048,2,COURTLAND PLACE AT RAINIER COURT,3621 - 33RD AVE S,SEATTLE,WA,02-82,2005,2005,208,206,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040030,WAA20040030
DEV_WAA20040035,WAA20040035,WAA20040035,1,DESERT HAVEN,935 S SEVENTH AVE,OTHELLO,WA,WA-02-00444,2004,2002,25,25,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040035,WAA20040035
DEV_WAA20040035,WAA20040035,WAA20049008,2,DESERT HAVEN,835 S 7TH AVE,OTHELLO,WA,02-52,2004,2004,26,25,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040035,WAA20040035
DEV_WAA20040095,WAA20040095,WAA20040095,1,INTERNATIONAL HOUSE,607 MAYNARD AVE S,SEATTLE,WA,WA-03-00415,2004,2004,98,98,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040095,WAA20040095
DEV_WAA20040095,WAA20040095,WAA20059054,2,INTERNATIONAL HOUSE,607 MAYNARD AVENUE S,SEATTLE,WA,03-16A,2005,2005,99,98,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20040095,WAA20040095
DEV_WAA20040120,WAA20040120,WAA20040120,1,LEWIS & CLARK PLAZA,621 BROADWAY ST,VANCOUVER,WA,WA-02-00323,2004,2002,46,46,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20040120,WAA20040120
DEV_WAA20040120,WAA20040120,WAA20059062,2,LEWIS + CLARK PLAZA,621 BROADWAY ST.,VANCOUVER,WA,02-46,2005,2005,46,46,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20040120,WAA20040120
DEV_WAA20060125,WAA20060125,WAA20060125,1,NOOKSACK HOMES II,5912 EDITH DR,DEMING,WA,WA-05-00122,2006,2005,24,24,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20060125,WAA20060125
DEV_WAA20060125,WAA20060125,WAA20069362,2,NOOKSACK HOMES II,5912 EDITH DRIVE,DEMING,WA,05-09,2006,2006,24,24,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20060125,WAA20060125
DEV_WAA20060160,WAA20060160,WAA20060160,1,PARKLAND MANOR,1756 106TH ST S,TACOMA,WA,WA-05-00470,2006,2005,39,39,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20060160,WAA20060160
DEV_WAA20060160,WAA20060160,WAA20079114,2,PARKLAND MANOR,1756 - 106TH ST S,TACOMA,WA,05-166A,2007,2007,40,39,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20060160,WAA20060160
DEV_WAA20060195,WAA20060195,WAA20060195,1,VILLA CAPRI,28621 25TH PL S,FEDERAL WAY,WA,WA-05-00204,2006,2005,85,85,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20060195,WAA20060195
DEV_WAA20060195,WAA20060195,WAA20079129,2,VILLA CAPRI,28621 - 25TH PL S,FEDERAL WAY,WA,05-32,2007,2007,86,85,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20060195,WAA20060195
DEV_WAA20070270,WAA20070270,WAA20070270,1,TEPEYAC HAVEN,801 N 22ND AVE,PASCO,WA,WA-06-00010,2007,2006,44,44,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20070270,WAA20070270
DEV_WAA20070270,WAA20070270,WAA20079051,2,TEPEYAC HAVEN,801 N 22ND AVE UNIT F,PASCO,WA,06-26,2007,2007,45,44,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20070270,WAA20070270
DEV_WAA20090015,WAA20090015,WAA20090015,1,BART HARVEY,430 MINOR AVE N,SEATTLE,WA,WA-07-00302,2009,2007,49,49,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20090015,WAA20090015
DEV_WAA20090015,WAA20090015,WAA20097003,2,BART HARVEY,430 MINOR AVE NORTH,SEATTLE,WA,07-19,2009,2009,50,49,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20090015,WAA20090015
