single_address_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,member_action,shared_geocoding_query_decision,source_rows_changed
SAQ_0723,DEV_NCA19959044,8109 FARMLEA CIRCLE,1995,1,SAC_01440,NCA19959044,DEV_NCA19950230,NCA19950230,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0724,DEV_NDA20221002,ELLIOTT PLACE FOUR,2022,52,SAC_01441,NDA20221002,DEV_NDA20221002,NDA20221002,1,retain_current_development,not_approved,FALSE
SAQ_0724,DEV_NDA20221003,ELLIOTT PLACE NINE,2022,32,SAC_01442,NDA20221003,DEV_NDA20221003,NDA20221003,1,retain_current_development,not_approved,FALSE
SAQ_0725,DEV_NDA20040035,SITTING BULL COLLEGE NEW #1,2004,18,SAC_01443,NDA20040035,DEV_NDA20040035,NDA20040035,1,retain_current_development,not_approved,FALSE
SAQ_0725,DEV_NDA20049009,SITTING BULL COLLEGE,2004,18,SAC_01444,NDA20049009,DEV_NDA20049009,NDA20049009,1,retain_current_development,not_approved,FALSE
SAQ_0726,DEV_NEA19960005,BLAIR APTS II,1996,24,SAC_01445,NEA19960005,DEV_NEA19960005,NEA19960005,1,retain_current_development,not_approved,FALSE
SAQ_0726,DEV_NEA19960807,BLAIR APTS,1996,48,SAC_01446,NEA19960807,DEV_NEA19960807,NEA19960807,1,retain_current_development,not_approved,FALSE
SAQ_0727,DEV_NEA19970020,CHERRY PARK APTS,1997,60,SAC_01447,NEA19970020,DEV_NEA19970020,NEA19970020,1,retain_current_development,not_approved,FALSE
SAQ_0727,DEV_NEA19990040,CHERRY PARK APTS PHASE II,1999,60,SAC_01448,NEA19990040,DEV_NEA19990040,NEA19990040,1,retain_current_development,not_approved,FALSE
SAQ_0728,DEV_NEA20060045,STONERIDGE APTS,2006,80,SAC_01449,NEA20060045,DEV_NEA20060045,NEA20060045,1,retain_current_development,not_approved,FALSE
SAQ_0728,DEV_NEA20100808,STONERIDGE APTS PHASE II,2010,24,SAC_01450,NEA20100808,DEV_NEA20100808,NEA20100808,1,retain_current_development,not_approved,FALSE
SAQ_0729,DEV_NEA20040030,VILLAGE AT KEARNEY,2004,37,SAC_01451,NEA20040030,DEV_NEA20040030,NEA20040030,1,retain_current_development,not_approved,FALSE
SAQ_0729,DEV_NEA20080803,THE VILLAGE AT KEARNEY II,2008,4,SAC_01452,NEA20080803,DEV_NEA20080803,NEA20080803,1,retain_current_development,not_approved,FALSE
SAQ_0730,DEV_NHA20160002,MAST LANDING UNIT A,2016,32,SAC_01453,NHA20160002,DEV_NHA20160002,NHA20160002,1,retain_current_development,not_approved,FALSE
SAQ_0730,DEV_NHA20160003,MAST LANDING UNIT B,2016,26,SAC_01454,NHA20160003,DEV_NHA20160003,NHA20160003,1,retain_current_development,not_approved,FALSE
SAQ_0731,DEV_NHA20181001,BRADLEY COMMONS I,2018,39,SAC_01455,NHA20181001,DEV_NHA20181001,NHA20181001,1,retain_current_development,not_approved,FALSE
SAQ_0731,DEV_NHA20200001,BRADLEY COMMONS PHASE II,2020,10,SAC_01456,NHA20200001,DEV_NHA20200001,NHA20200001,1,retain_current_development,not_approved,FALSE
SAQ_0732,DEV_NHA20171001,"THE MEADOWS AT GRAPVINE RUN, PHASE I",2017,24,SAC_01457,NHA20171001,DEV_NHA20171001,NHA20171001,1,retain_current_development,not_approved,FALSE
SAQ_0732,DEV_NHA20191003,THE MEADOWS AT GRAPEVINE RUN PHASE II,2019,48,SAC_01458,NHA20191003,DEV_NHA20191003,NHA20191003,1,retain_current_development,not_approved,FALSE
SAQ_0733,DEV_NHA20170001,CHANDLER PLACE,2017,25,SAC_01459,NHA20170001,DEV_NHA20170001,NHA20170001,1,retain_current_development,not_approved,FALSE
SAQ_0733,DEV_NHA20191002,CHANDLER PLACE PHASE II,2019,14,SAC_01460,NHA20191002,DEV_NHA20191002,NHA20191002,1,retain_current_development,not_approved,FALSE
SAQ_0734,DEV_NHA19990025,QUAIL HOLLOW PHASE I,1999,76,SAC_01461,NHA19990025,DEV_NHA19990025,NHA19990025,1,retain_current_development,not_approved,FALSE
SAQ_0734,DEV_NHA20010025,QUAIL HOLLOW PHASE II,2001,38,SAC_01462,NHA20010025,DEV_NHA20010025,NHA20010025,1,retain_current_development,not_approved,FALSE
SAQ_0735,DEV_NJA20120951,405 RIDGE AVENUE,2012,2,SAC_01463,NJA20120951,DEV_NJA20120951,NJA20120951,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0735,DEV_NJA20123006,405 RIDGE AVENUE #331,2012,2,SAC_01463,NJA20123006,DEV_NJA20120951,NJA20120951,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0736,DEV_NJA20039001,BALTIC PLAZA APARTMENTS,2003,169,SAC_01464,NJA20039001,DEV_NJA20039001,NJA20039001,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0736,DEV_NJA20213004,BALTIC PLAZA #2144,2021,,SAC_01464,NJA20213004,DEV_NJA20039001,NJA20039001,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0737,DEV_NJA19939010,46 NORTH CONNECTICUT AVENUE,1993,13,SAC_01465,NJA19939010,DEV_NJA19939010,NJA19939010,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0737,DEV_NJA20120949,46 N CONNECTICUT AVE APTS,2012,13,SAC_01465,NJA20120949,DEV_NJA19939010,NJA19939010,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0737,DEV_NJA20123008,46 N. CONNECTICUT AVENUE APTS. #302,2012,13,SAC_01465,NJA20123008,DEV_NJA19939010,NJA19939010,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0738,DEV_NJA19930095,MARINA CLUB APTS,1993,161,SAC_01466,NJA19930095,DEV_NJA19930095,NJA19930095,1,retain_current_development,not_approved,FALSE
SAQ_0738,DEV_NJA19939048,THE HIGHGATE,1993,107,SAC_01467,NJA19939048,DEV_NJA19939048,NJA19939048,1,retain_current_development,not_approved,FALSE
SAQ_0739,DEV_NJA20130358,LAUREL OAKS FAMILY APARTMENTS II,2013,24,SAC_01468,NJA20130358,DEV_NJA20130358,NJA20130358,1,retain_current_development,not_approved,FALSE
SAQ_0739,DEV_NJA20132012,LAUREL OAKS FAMILY APARTMENTS,2013,69,SAC_01469,NJA20132012,DEV_NJA20132012,NJA20132012,1,retain_current_development,not_approved,FALSE
SAQ_0739,DEV_NJA20139013,LAUREL OAKS - LITC #1105,2013,69,SAC_01470,NJA20139013,DEV_NJA20139013,NJA20139013,1,retain_current_development,not_approved,FALSE
SAQ_0740,DEV_NJA19959020,SENIOR HOUSING OF BARRINGTON,1995,284,SAC_01471,NJA19959020,DEV_NJA19959020,NJA19959020,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0740,DEV_NJA19959887,BARRINGTON MEWS,1995,284,SAC_01471,NJA19959887,DEV_NJA19959020,NJA19959020,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0741,DEV_NJA20019050,BAYONNE SR. RES. #614 AKA MANRO YWCA LLC,2001,16,SAC_01472,NJA20019050,DEV_NJA20019050,NJA20019050,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0741,DEV_NJA20120939,BAYONNE SENIOR RESIDENCE,2012,16,SAC_01472,NJA20120939,DEV_NJA20019050,NJA20019050,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0741,DEV_NJA20123019,BAYONNE SENIOR RESIDENCE #614,2012,16,SAC_01472,NJA20123019,DEV_NJA20019050,NJA20019050,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0742,DEV_NJA20162032,BORDENTOWN SENIOR APTS,2016,48,SAC_01473,NJA20162032,DEV_NJA20162032,NJA20162032,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0742,DEV_NJA20168029,UNION EAGLE SENIOR APARTMENTS,2016,48,SAC_01473,NJA20168029,DEV_NJA20162032,NJA20162032,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0743,DEV_NJA0000X181,YORK VILLAGE EAST,,50,SAC_01474,NJA0000X181,DEV_NJA0000X181,NJA0000X181,1,retain_current_development,not_approved,FALSE
SAQ_0743,DEV_NJA0000X182,YORK VILLAGE WEST,,50,SAC_01475,NJA0000X182,DEV_NJA0000X182,NJA0000X182,1,retain_current_development,not_approved,FALSE
SAQ_0744,DEV_NJA20059131,LITC#708 - FAISON MEWS/PEARLYE BUILDING,2005,51,SAC_01476,NJA20059131,DEV_NJA20059131,NJA20059131,1,retain_current_development,not_approved,FALSE
SAQ_0744,DEV_NJA20069076,PEARLYE/PARKVIEW APARTMENTS,2006,51,SAC_01477,NJA20069076,DEV_NJA20069076,NJA20069076,1,retain_current_development,not_approved,FALSE
SAQ_0745,DEV_NJA20069006,FERRY MANOR  #731,2006,86,SAC_01478,NJA20069006,DEV_NJA20069006,NJA20069006,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0745,DEV_NJA20069086,FERRY MANOR,2006,86,SAC_01478,NJA20069086,DEV_NJA20069006,NJA20069006,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0746,DEV_NJA20070015,BALDWINS RUN SENIOR,2007,74,SAC_01479,NJA20070015,DEV_NJA20070015,NJA20070015,1,retain_current_development,not_approved,FALSE
SAQ_0746,DEV_NJA20078013,LITC#05907 BALDWIN'S RUN SENIOR,2007,74,SAC_01480,NJA20078013,DEV_NJA20078013,NJA20078013,1,retain_current_development,not_approved,FALSE
SAQ_0747,DEV_NJA19990120,SOUTH MUNN COURT YARD,1999,50,SAC_01481,NJA19990120,DEV_NJA19990120,NJA19990120,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0747,DEV_NJA19999020,ESSEX PROPERTIES - SOUTH MUNN COURT YARD,1999,50,SAC_01481,NJA19999020,DEV_NJA19990120,NJA19990120,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0748,DEV_NJA20161027,THE PAVILLION,2016,298,SAC_01482,NJA20161027,DEV_NJA20161027,NJA20161027,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0748,DEV_NJA20168025,THE PAVILION,2016,298,SAC_01482,NJA20168025,DEV_NJA20161027,NJA20161027,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0749,DEV_NJA19930030,46 S ARLINGTON AVE,1993,13,SAC_01483,NJA19930030,DEV_NJA19930030,NJA19930030,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0749,DEV_NJA19939032,46 SOUTH ARLINGTON,1993,13,SAC_01483,NJA19939032,DEV_NJA19930030,NJA19930030,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0750,DEV_NJA19970015,83 N WALNUT ST,1997,25,SAC_01484,NJA19970015,DEV_NJA19970015,NJA19970015,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0750,DEV_NJA19979022,83 NORTH WALNUT STREET,1997,25,SAC_01484,NJA19979022,DEV_NJA19970015,NJA19970015,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0751,DEV_NJA19979052,FERRY PLAZA - LITC #500,1997,31,SAC_01485,NJA19979052,DEV_NJA19979052,NJA19979052,1,retain_current_development,not_approved,FALSE
SAQ_0751,DEV_NJA20120917,EDGEWATER SENIOR CITIZEN HOUSING,2012,31,SAC_01486,NJA20120917,DEV_NJA20120917,NJA20120917,1,retain_current_development,not_approved,FALSE
SAQ_0752,DEV_NJA20170019,ROOSEVELT HOSPITAL,2017,85,SAC_01487,NJA20170019,DEV_NJA20170019,NJA20170019,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0752,DEV_NJA20177034,RESIDENCE AT ROOSEVELT PARK,2017,85,SAC_01487,NJA20177034,DEV_NJA20170019,NJA20170019,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0753,DEV_NJA19980115,WINFIELD SCOTT TOWER,1998,48,SAC_01488,NJA19980115,DEV_NJA19980115,NJA19980115,1,retain_current_development,not_approved,FALSE
SAQ_0753,DEV_NJA20123156,WINFIELD SCOTT TOWER #475,2012,48,SAC_01489,NJA20123156,DEV_NJA20123156,NJA20123156,1,retain_current_development,not_approved,FALSE
SAQ_0754,DEV_NJA00000057,HERMAN EKAPP RESIDENCE #719,,59,SAC_01490,NJA00000057,DEV_NJA00000057,NJA00000057,1,retain_current_development,not_approved,FALSE
SAQ_0754,DEV_NJA20050040,CHURCH STREET SENIOR RESIDENCES,2005,60,SAC_01491,NJA20050040,DEV_NJA20050040,NJA20050040,1,retain_current_development,not_approved,FALSE
SAQ_0754,DEV_NJA20059077,CHURCH STREET SENIOR AKA HERMAN E. KAPP,2005,59,SAC_01492,NJA20059077,DEV_NJA20059077,NJA20059077,1,retain_current_development,not_approved,FALSE
SAQ_0754,DEV_NJA20059132,LITC#719 CHURCH STREET SENIOR RESIDENCES,2005,59,SAC_01493,NJA20059132,DEV_NJA20059132,NJA20059132,1,retain_current_development,not_approved,FALSE
SAQ_0755,DEV_NJA20060140,HERITAGE VILLAGE AT ELTON CORNER,2006,150,SAC_01494,NJA20060140,DEV_NJA20060140,NJA20060140,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0755,DEV_NJA20069007,HERITAGE VILLAGE @ ELTON CORNER #699,2006,150,SAC_01494,NJA20069007,DEV_NJA20060140,NJA20060140,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0755,DEV_NJA20069802,ELTON CORNER SENIOR HOUSING,2006,150,SAC_01494,NJA20069802,DEV_NJA20060140,NJA20060140,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0755,DEV_NJA20069829,HERITAGE VILLAGE AT ELTON CORNER#699,2006,150,SAC_01494,NJA20069829,DEV_NJA20060140,NJA20060140,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0756,DEV_NJA20049060,CARPENTER'S SQUARE #693,2004,101,SAC_01495,NJA20049060,DEV_NJA20049060,NJA20049060,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0756,DEV_NJA20059066,CARPENTER'S SQUARE,2005,100,SAC_01495,NJA20059066,DEV_NJA20049060,NJA20049060,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0757,DEV_NJA20231023,WHITE HORSE ASSISTED LIVING RESIDENCE #1858,2023,162,SAC_01496,NJA20231023,DEV_NJA20231023,NJA20231023,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0757,DEV_NJA20231024,WHITE HORSE PIKE MULLICA SUPPORTIVE HOUSING,2023,162,SAC_01496,NJA20231024,DEV_NJA20231023,NJA20231023,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0758,DEV_NJA20070195,STORMS AVENUE ELDERLY APARTMENTS,2007,79,SAC_01497,NJA20070195,DEV_NJA20070195,NJA20070195,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0758,DEV_NJA20078032,YWCA,2007,79,SAC_01497,NJA20078032,DEV_NJA20070195,NJA20070195,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0759,DEV_NJA19979011,CARMEL HOUSE,1997,22,SAC_01498,NJA19979011,DEV_NJA19979011,NJA19979011,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0759,DEV_NJA20123025,CARMEL HOUSE I #442,2012,22,SAC_01498,NJA20123025,DEV_NJA19979011,NJA19979011,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0760,DEV_NJA19930090,JEWISH HOME AND REHAB CENTER,1993,67,SAC_01499,NJA19930090,DEV_NJA19930090,NJA19930090,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0760,DEV_NJA20120892,JEWISH HOME & REHABILITATION CENTER,2012,67,SAC_01499,NJA20120892,DEV_NJA19930090,NJA19930090,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0760,DEV_NJA20123067,JEWISH HOME & REHAB CTR -#260,2012,67,SAC_01499,NJA20123067,DEV_NJA19930090,NJA19930090,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0761,DEV_NJA20078010,LITC#05903 BERNIUS COURT - TOY FACTORY,2007,46,SAC_01500,NJA20078010,DEV_NJA20078010,NJA20078010,1,retain_current_development,not_approved,FALSE
SAQ_0761,DEV_NJA20079004,BERNIUS COURT APARTMENTS,2007,46,SAC_01501,NJA20079004,DEV_NJA20079004,NJA20079004,1,retain_current_development,not_approved,FALSE
SAQ_0762,DEV_NJA20120907,GARFIELD HEIGHTS,2012,36,SAC_01502,NJA20120907,DEV_NJA20120907,NJA20120907,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0762,DEV_NJA20123049,GARFIELD HEIGHTS #551,2012,36,SAC_01502,NJA20123049,DEV_NJA20120907,NJA20120907,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0763,DEV_NJA19940050,MATTISON ARMS,1994,24,SAC_01503,NJA19940050,DEV_NJA19940050,NJA19940050,1,retain_current_development,not_approved,FALSE
SAQ_0763,DEV_NJA19949010,6-8-10 BERGEN AVENUE,1994,23,SAC_01504,NJA19949010,DEV_NJA19949010,NJA19949010,1,retain_current_development,not_approved,FALSE
SAQ_0764,DEV_NJA20120894,JERSEY CITY YMCA  REDEVELOPMENT,2012,131,SAC_01505,NJA20120894,DEV_NJA20120894,NJA20120894,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0764,DEV_NJA20123065,JERSEY CITY YMCA REDEVELOPMENT #485,2012,131,SAC_01505,NJA20123065,DEV_NJA20120894,NJA20120894,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0764,DEV_NJA20220002,BERGENVIEW APARTMENTS,2022,111,SAC_01506,NJA20220002,DEV_NJA20220002,NJA20220002,1,retain_current_development,not_approved,FALSE
SAQ_0765,DEV_NJA20120849,PROJECT HOME,2012,18,SAC_01507,NJA20120849,DEV_NJA20120849,NJA20120849,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0765,DEV_NJA20123110,PROJECT HOME #528,2012,18,SAC_01507,NJA20123110,DEV_NJA20120849,NJA20120849,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0766,DEV_NJA20120944,99 RUTGERS,2012,13,SAC_01508,NJA20120944,DEV_NJA20120944,NJA20120944,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0766,DEV_NJA20123012,99 RUTGERS #608,2012,13,SAC_01508,NJA20123012,DEV_NJA20120944,NJA20120944,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0767,DEV_NJA19989069,CHURCH STREET SENIOR HOUSING #544,1998,33,SAC_01509,NJA19989069,DEV_NJA19989069,NJA19989069,1,retain_current_development,not_approved,FALSE
SAQ_0767,DEV_NJA20050210,CHURCH STREET SENIOR HOUSING,2005,33,SAC_01510,NJA20050210,DEV_NJA20050210,NJA20050210,1,retain_current_development,not_approved,FALSE
SAQ_0768,DEV_NJA20059051,HIGHPOINTE AT LAMBERTVILLE,2005,86,SAC_01511,NJA20059051,DEV_NJA20059051,NJA20059051,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0768,DEV_NJA20059128,HERITAGE VILLAGE AT LAMBERTVILLE LITC #696,2005,87,SAC_01511,NJA20059128,DEV_NJA20059051,NJA20059051,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0768,DEV_NJA20120897,HERITAGE VILLAGE LAMBERTVILLE APTS,2012,87,SAC_01511,NJA20120897,DEV_NJA20059051,NJA20059051,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0768,DEV_NJA20123059,HERITAGE VILLAGE LAMBERTVILLE APTS. #696,2012,87,SAC_01511,NJA20123059,DEV_NJA20059051,NJA20059051,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0769,DEV_NJA20220005,HARTFORD VILLAGE,2022,71,SAC_01512,NJA20220005,DEV_NJA20220005,NJA20220005,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0769,DEV_NJA20222014,HARFORD VILLAGE,2022,70,SAC_01512,NJA20222014,DEV_NJA20220005,NJA20220005,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0770,DEV_NJA20120878,LOCK STREET APARTMENTS,2012,49,SAC_01513,NJA20120878,DEV_NJA20120878,NJA20120878,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0770,DEV_NJA20123081,LOCK STREET APARTMENTS #616,2012,49,SAC_01513,NJA20123081,DEV_NJA20120878,NJA20120878,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0771,DEV_NJA0000X026,DOUGLAS HOMES,,135,SAC_01514,NJA0000X026,DEV_NJA0000X026,NJA0000X026,1,retain_current_development,not_approved,FALSE
SAQ_0771,DEV_NJA20200014,DOUGLAS HOMES (NCC),2020,134,SAC_01515,NJA20200014,DEV_NJA20200014,NJA20200014,1,retain_current_development,not_approved,FALSE
SAQ_0772,DEV_NJA20120828,SUNRISE HOUSE,2012,20,SAC_01516,NJA20120828,DEV_NJA20120828,NJA20120828,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0772,DEV_NJA20123132,SUNRISE HOUSE #443,2012,20,SAC_01516,NJA20123132,DEV_NJA20120828,NJA20120828,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0773,DEV_NJA0000X082,WASHINGTON STREET APTS,,200,SAC_01517,NJA0000X082,DEV_NJA0000X082,NJA0000X082,1,retain_current_development,not_approved,FALSE
SAQ_0773,DEV_NJA20200045,WASHINGTON STREET APARTMENTS,2020,199,SAC_01518,NJA20200045,DEV_NJA20200045,NJA20200045,1,retain_current_development,not_approved,FALSE
SAQ_0774,DEV_NJA20160003,GALENTO PLAZA TRANSIT VILLAGE,2016,113,SAC_01519,NJA20160003,DEV_NJA20160003,NJA20160003,1,retain_current_development,not_approved,FALSE
SAQ_0774,DEV_NJA20168016,LINC 32 AT ORANGE STATION,2016,113,SAC_01520,NJA20168016,DEV_NJA20168016,NJA20168016,1,retain_current_development,not_approved,FALSE
SAQ_0775,DEV_NJA20170011,HARVARD PRINTING MIXED INCOME,2017,128,SAC_01521,NJA20170011,DEV_NJA20170011,NJA20170011,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0775,DEV_NJA20177025,HARVARD PRINTING,2017,128,SAC_01521,NJA20177025,DEV_NJA20170011,NJA20170011,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0776,DEV_NJA19980160,SHELTERING ARMS,1998,33,SAC_01522,NJA19980160,DEV_NJA19980160,NJA19980160,1,retain_current_development,not_approved,FALSE
SAQ_0776,DEV_NJA19989025,PATERSON SHELTER PLUS CARE  FAMILY HOUSING,1998,32,SAC_01523,NJA19989025,DEV_NJA19989025,NJA19989025,1,retain_current_development,not_approved,FALSE
SAQ_0777,DEV_NJA20120925,COOKE BUILDING,2012,34,SAC_01524,NJA20120925,DEV_NJA20120925,NJA20120925,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0777,DEV_NJA20123033,COOKE BUILDING   #250,2012,34,SAC_01524,NJA20123033,DEV_NJA20120925,NJA20120925,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0778,DEV_NJA19940065,MOTT SCHOOL PROJECT,1994,3,SAC_01525,NJA19940065,DEV_NJA19940065,NJA19940065,1,retain_current_development,not_approved,FALSE
SAQ_0778,DEV_NJA19949011,81 GODWIN AVENUE,1994,3,SAC_01526,NJA19949011,DEV_NJA19949011,NJA19949011,1,retain_current_development,not_approved,FALSE
SAQ_0779,DEV_NJA20100025,CEDARBROOK PARK APTS,2010,141,SAC_01527,NJA20100025,DEV_NJA20100025,NJA20100025,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0779,DEV_NJA20105005,CEDARBROOK PARK APARTMENTS,2010,140,SAC_01527,NJA20105005,DEV_NJA20100025,NJA20100025,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0779,DEV_NJA20109029,CEDARBROOK APARTMENTS,2010,141,SAC_01527,NJA20109029,DEV_NJA20100025,NJA20100025,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0779,DEV_NJA20109038,LITC#0847 CEDARBROOK APARTMENTS,2010,140,SAC_01527,NJA20109038,DEV_NJA20100025,NJA20100025,4,merge_to_review_cluster,not_approved,FALSE
SAQ_0780,DEV_NJA20170017,PLEASANTVILLE SENIOR,2017,65,SAC_01528,NJA20170017,DEV_NJA20170017,NJA20170017,1,retain_current_development,not_approved,FALSE
SAQ_0780,DEV_NJA20177033,PLEASANTVILLE SENIOR #1518,2017,64,SAC_01529,NJA20177033,DEV_NJA20177033,NJA20177033,1,retain_current_development,not_approved,FALSE
SAQ_0781,DEV_NJA20231017,PRINCETON SENIOR LIVING,2023,80,SAC_01530,NJA20231017,DEV_NJA20231017,NJA20231017,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0781,DEV_NJA20231018,PRINCETON SENIOR LIVING #2155,2023,80,SAC_01530,NJA20231018,DEV_NJA20231017,NJA20231017,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0782,DEV_NJA19920020,295 SHREWSBURY AVE,1992,2,SAC_01531,NJA19920020,DEV_NJA19920020,NJA19920020,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0782,DEV_NJA19929007,295 SHREWSBURY AVENUE,1992,2,SAC_01531,NJA19929007,DEV_NJA19920020,NJA19920020,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0783,DEV_NJA20090065,ROSELLE SENIOR RESIDENCE FACILITY,2009,46,SAC_01532,NJA20090065,DEV_NJA20090065,NJA20090065,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0783,DEV_NJA20098017,ROSELLE SENIOR,2009,46,SAC_01532,NJA20098017,DEV_NJA20090065,NJA20090065,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0784,DEV_NJA20240001,1425 TEANECK ROAD,2024,40,SAC_01533,NJA20240001,DEV_NJA20240001,NJA20240001,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0784,DEV_NJA20240002,1425 TEANECK ROAD #2014,2024,40,SAC_01533,NJA20240002,DEV_NJA20240001,NJA20240001,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0785,DEV_NJA20070150,MEADOWBROOK APARTMENTS,2007,96,SAC_01534,NJA20070150,DEV_NJA20070150,NJA20070150,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0785,DEV_NJA20078025,MEADOW BROOK APARTMENTS LITC#06406,2007,96,SAC_01534,NJA20078025,DEV_NJA20070150,NJA20070150,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0785,DEV_NJA20079090,MEADOW BROOK APARTMENTS #06406,2007,96,SAC_01534,NJA20079090,DEV_NJA20070150,NJA20070150,3,merge_to_review_cluster,not_approved,FALSE
SAQ_0786,DEV_NJA19980110,TINTON FALLS SENIOR CITIZENS,1998,120,SAC_01535,NJA19980110,DEV_NJA19980110,NJA19980110,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0786,DEV_NJA19989034,TINTON FALLS SENIOR RESIDENCE,1998,120,SAC_01535,NJA19989034,DEV_NJA19980110,NJA19980110,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0787,DEV_NJA19899024,CITYSIDE APARTMENTS - I,1989,126,SAC_01536,NJA19899024,DEV_NJA19899024,NJA19899024,1,retain_current_development,not_approved,FALSE
SAQ_0787,DEV_NJA19909025,CITYSIDE APARTMENTS - II,1990,107,SAC_01537,NJA19909025,DEV_NJA19909025,NJA19909025,1,retain_current_development,not_approved,FALSE
SAQ_0788,DEV_NJA19960015,MT ZION URBAN RENEWAL,1996,40,SAC_01538,NJA19960015,DEV_NJA19960015,NJA19960015,2,merge_to_review_cluster,not_approved,FALSE
SAQ_0788,DEV_NJA19969019,MOUNT ZION HOUSING COMPLEX,1996,40,SAC_01538,NJA19969019,DEV_NJA19960015,NJA19960015,2,merge_to_review_cluster,not_approved,FALSE
