identity_question_id,development_id,development_name,first_pis_year,n_units_development,review_cluster_id,development_anchor_hud_id,adjudicated_development_id,adjudicated_development_anchor_hud_id,n_review_cluster_members,review_cluster_question_count,member_action,shared_geocoding_query_decision,source_rows_changed
XDA2_0248,DEV_NJA20098014,NORTH CAMDEN LAND TRUST PROJECT,2009,88,XDA2C_0369,NJA20098014,DEV_NJA20090045,NJA20090045,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0248,DEV_NJA20109036,LITC#07901 NORTH CAMDEN LAND TRUST,2010,89,XDA2C_0369,NJA20109036,DEV_NJA20090045,NJA20090045,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0249,DEV_NJA20039008,LITC#671 SALEM HISTORIC HOMES PHASE II,2003,41,XDA2C_0370,NJA20039008,DEV_NJA20039008,NJA20039008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0249,DEV_NJA20039015,SALEM HISTORIC HOMES PHASE II,2003,41,XDA2C_0370,NJA20039015,DEV_NJA20039008,NJA20039008,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0250,DEV_NJA19989074,LOCUST LANDING PHASE I #488,1998,40,XDA2C_0371,NJA19989074,DEV_NJA19989074,NJA19989074,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0250,DEV_NJA20120877,LOCUST LANDING PHASE I,2012,40,XDA2C_0371,NJA20120877,DEV_NJA19989074,NJA19989074,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0251,DEV_NJA20120045,MANALAPAN WOODS,2012,80,XDA2C_0372,NJA20120045,DEV_NJA20120045,NJA20120045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0251,DEV_NJA20123157,WOOD AVENUE APARTMENTS,2012,80,XDA2C_0372,NJA20123157,DEV_NJA20120045,NJA20120045,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0252,DEV_NJA20100070,MARKET FAIR APT LITC,2010,70,XDA2C_0373,NJA20100070,DEV_NJA20100070,NJA20100070,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0252,DEV_NJA20105018,MARKETFAIR APTS. SH,2010,70,XDA2C_0373,NJA20105018,DEV_NJA20100070,NJA20100070,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0253,DEV_NJA20000085,MCCORRISTIN SQUARE,2000,69,XDA2C_0374,NJA20000085,DEV_NJA20000085,NJA20000085,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0253,DEV_NJA20009933,MC CORRISTIN SQUARE,2000,70,XDA2C_0374,NJA20009933,DEV_NJA20000085,NJA20000085,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0254,DEV_NJA19940055,MID-CITY APTS,1994,58,XDA2C_0375,NJA19940055,DEV_NJA19940055,NJA19940055,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0254,DEV_NJA19949018,MID-CITY APARTMENTS - I,1994,58,XDA2C_0375,NJA19949018,DEV_NJA19940055,NJA19940055,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0255,DEV_NJA19990100,MILLSTREAM APARTMENTS,1999,96,XDA2C_0376,NJA19990100,DEV_NJA19990100,NJA19990100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0255,DEV_NJA20009934,MILL STREAM APARTMENTS,2000,96,XDA2C_0376,NJA20009934,DEV_NJA19990100,NJA19990100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0256,DEV_NJA20161020,NCC MANOR,2016,327,XDA2C_0377,NJA20161020,DEV_NJA20161020,NJA20161020,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0256,DEV_NJA20168018,NEW COMMUNITY MANOR,2016,327,XDA2C_0377,NJA20168018,DEV_NJA20161020,NJA20161020,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0257,DEV_NJA20020065,NEW BRUNSWICK HOMES HOPE VI PHASE I,2002,68,XDA2C_0378,NJA20020065,DEV_NJA20020065,NJA20020065,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0257,DEV_NJA20123094,NEW BRUNSWICK HOMES HOPE VI PHASE I #625,2012,68,XDA2C_0378,NJA20123094,DEV_NJA20020065,NJA20020065,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0258,DEV_NJA20070190,NEW HOPE COMMUNITY PHASE II,2007,69,XDA2C_0379,NJA20070190,DEV_NJA20070190,NJA20070190,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0258,DEV_NJA20078027,NEW HOPE COMMUNITY PHASE II #05902,2007,71,XDA2C_0379,NJA20078027,DEV_NJA20070190,NJA20070190,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0259,DEV_NJA0000X056,NEW HORIZONS - PHASE I,,89,XDA2C_0380,NJA0000X056,DEV_NJA20195024,NJA20195024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0259,DEV_NJA20195024,NEW HORIZONS PHASE 1,2019,89,XDA2C_0380,NJA20195024,DEV_NJA20195024,NJA20195024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0260,DEV_NJA20019060,NORTH BERGEN RENAISSANCE I #587,2001,104,XDA2C_0381,NJA20019060,DEV_NJA20019060,NJA20019060,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0260,DEV_NJA20120862,NORTH BERGEN RENAISSANCE I,2012,104,XDA2C_0381,NJA20120862,DEV_NJA20019060,NJA20019060,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0261,DEV_NJA20050240,OAK PARK APARTMENTS,2005,,XDA2C_0382,NJA20050240,DEV_NJA20050240,NJA20050240,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0261,DEV_NJA20059025,OAK PARK APARTMENTS #05411,2005,252,XDA2C_0382,NJA20059025,DEV_NJA20050240,NJA20050240,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0262,DEV_NJA20120859,OCEAN BAYVIEW PHASE II,2012,18,XDA2C_0383,NJA20120859,DEV_NJA20120859,NJA20120859,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0262,DEV_NJA20123100,OCEAN BAYVIEW PHASE II -#264,2012,18,XDA2C_0383,NJA20123100,DEV_NJA20120859,NJA20120859,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0263,DEV_NJA19999026,OLD BRIDGE SENIOR APARTMENTS,1999,,XDA2C_0384,NJA19999026,DEV_NJA19999026,NJA19999026,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0263,DEV_NJA20123101,OLD BRIDGE SENIOR APARTMENTS #513,2012,88,XDA2C_0384,NJA20123101,DEV_NJA19999026,NJA19999026,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0264,DEV_NJA20201020,TURNER POINTE APARTMENTS,2020,77,XDA2C_0385,NJA20201020,DEV_NJA20201020,NJA20201020,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0264,DEV_NJA20213027,PAGE HOMES #1714,2021,77,XDA2C_0385,NJA20213027,DEV_NJA20201020,NJA20201020,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0265,DEV_NJA19970080,PARAMUS SENIOR CITIZENS,1997,64,XDA2C_0386,NJA19970080,DEV_NJA19970080,NJA19970080,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0265,DEV_NJA19979007,PARAMUS SR. CITIZENS,1997,64,XDA2C_0386,NJA19979007,DEV_NJA19970080,NJA19970080,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0266,DEV_NJA20110072,PARKVIEW SENIOR,2011,,XDA2C_0387,NJA20110072,DEV_NJA20110072,NJA20110072,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0266,DEV_NJA20114023,PERTH AMBOY,2011,84,XDA2C_0387,NJA20114023,DEV_NJA20110072,NJA20110072,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0267,DEV_NJA20120855,PATERSON HOPE 98 URBAN RENEWAL,2012,109,XDA2C_0388,NJA20120855,DEV_NJA20120855,NJA20120855,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0267,DEV_NJA20123104,PATERSON HOPE 98 URBAN RENEWAL #574,2012,109,XDA2C_0388,NJA20123104,DEV_NJA20120855,NJA20120855,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0268,DEV_NJA19990050,PEAPACK/GLADSTONE FAMILY HOUSING,1999,20,XDA2C_0389,NJA19990050,DEV_NJA19990050,NJA19990050,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0268,DEV_NJA19999015,PEAPACK AND GLADSTONE FAMILY HOUSING,1999,20,XDA2C_0389,NJA19999015,DEV_NJA19990050,NJA19990050,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0268,DEV_NJA19999027,PEAPACK + GLADSTONE FAMILY HOUSING,1999,20,XDA2C_0389,NJA19999027,DEV_NJA19990050,NJA19990050,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0268,DEV_NJA20123105,PEAPACK/GLADSTONE FAMILY HOUSING #543,2012,20,XDA2C_0389,NJA20123105,DEV_NJA19990050,NJA19990050,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0269,DEV_NJA20010145,PROJECT FREEDOM AT HAMILTON TOWNSHIP,2001,48,XDA2C_0390,NJA20010145,DEV_NJA20010145,NJA20010145,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0269,DEV_NJA20019007,PROJECT FREEDOM AT HAMILTON,2001,,XDA2C_0390,NJA20019007,DEV_NJA20010145,NJA20010145,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0270,DEV_NJA20050150,WOODLANDS AT RAMSEY,2005,99,XDA2C_0391,NJA20050150,DEV_NJA20050150,NJA20050150,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0270,DEV_NJA20059139,"RAMSEY SENIOR CITIZENS HOUSING, LP",2005,99,XDA2C_0391,NJA20059139,DEV_NJA20050150,NJA20050150,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0271,DEV_NJA20230191,RED ROCK PRESERVE I  LITC #1805 (FKA YORK VILLAGE EAST),2023,50,XDA2C_0392,NJA20230191,DEV_NJA20230191,NJA20230191,1,1,retain_current_development,not_approved,FALSE
XDA2_0271,DEV_NJA20230192,RED ROCK PRESERVE II  LITC #1804 (FKA YORK VILLAGE WEST),2023,50,XDA2C_0393,NJA20230192,DEV_NJA20230192,NJA20230192,1,1,retain_current_development,not_approved,FALSE
XDA2_0272,DEV_NJA20070090,RIVER ROAD AFFORDABLE,2007,77,XDA2C_0394,NJA20070090,DEV_NJA20070090,NJA20070090,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0272,DEV_NJA20078030,RIVER ROAD AFFORDABLE (SITE E) #05916,2007,77,XDA2C_0394,NJA20078030,DEV_NJA20070090,NJA20070090,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0272,DEV_NJA20079097,RIVER ROAD AFFORDABLE HSG (SITE E) #05916,2007,77,XDA2C_0394,NJA20079097,DEV_NJA20070090,NJA20070090,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0273,DEV_NJA0000X154,RIVERSIDE VILLAGE APARTMENTS PHASE L,,165,XDA2C_0395,NJA0000X154,DEV_NJA20222025,NJA20222025,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0273,DEV_NJA20222025,RIVERSIDE VILLAGE APARTMENTS PHASE 1,2022,165,XDA2C_0395,NJA20222025,DEV_NJA20222025,NJA20222025,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0274,DEV_NJA20107014,ROOSEVELT MANOR PHASES 9 AND 10 - CENTERVILLE SOUTH,2010,89,XDA2C_0396,NJA20107014,DEV_NJA20107014,NJA20107014,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0274,DEV_NJA20109019,ROOSEVELT MANOR PHASES 9 + 10 - CENTERVILLE SOUTH,2010,89,XDA2C_0396,NJA20109019,DEV_NJA20107014,NJA20107014,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0275,DEV_NJA20050250,ROSEGATE SENIOR HOUSING,2005,,XDA2C_0397,NJA20050250,DEV_NJA20050250,NJA20050250,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0275,DEV_NJA20059030,ROSEGATE  #692,2005,150,XDA2C_0397,NJA20059030,DEV_NJA20050250,NJA20050250,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0275,DEV_NJA20059141,ROSEGATE SENIOR HOUSING  #692,2005,150,XDA2C_0397,NJA20059141,DEV_NJA20050250,NJA20050250,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0276,DEV_NJA20000105,RUG MILL SENIOR,2000,98,XDA2C_0398,NJA20000105,DEV_NJA20000105,NJA20000105,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0276,DEV_NJA20009030,RUG MILL SENIORS,2000,98,XDA2C_0398,NJA20009030,DEV_NJA20000105,NJA20000105,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0277,DEV_NJA20080180,SCUDDER HOMES SENIOR URBAN RENEWAL,2008,48,XDA2C_0399,NJA20080180,DEV_NJA20080180,NJA20080180,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0277,DEV_NJA20087032,"SCUDDER HOMES SENIOR URBAN RENEWAL, L.P.",2008,48,XDA2C_0399,NJA20087032,DEV_NJA20080180,NJA20080180,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0277,DEV_NJA20089029,SCUDDER HOMES SENIOR HOUSING,2008,,XDA2C_0399,NJA20089029,DEV_NJA20080180,NJA20080180,3,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0278,DEV_NJA20020160,SENIOR HORIZONS AT BAYONNE,2002,59,XDA2C_0400,NJA20020160,DEV_NJA20020160,NJA20020160,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0278,DEV_NJA20029016,SENIOR HORIZONS AT BAYONNE #623,2002,59,XDA2C_0400,NJA20029016,DEV_NJA20020160,NJA20020160,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0278,DEV_NJA20029036,SENIOR HORIZONS OF BAYONNE,2002,,XDA2C_0400,NJA20029036,DEV_NJA20020160,NJA20020160,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0278,DEV_NJA20029088,SENIOR HORIZONS OF BAYONNE #623,2002,59,XDA2C_0400,NJA20029088,DEV_NJA20020160,NJA20020160,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0279,DEV_NJA20049015,SENIOR HORIZONS AT CLIFTON #691,2004,125,XDA2C_0401,NJA20049015,DEV_NJA20049015,NJA20049015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0279,DEV_NJA20049054,SENIOR HORIZONS AT CLIFTON,2004,125,XDA2C_0401,NJA20049054,DEV_NJA20049015,NJA20049015,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0280,DEV_NJA20120840,SIENA VILLAGE AT WAYNE,2012,251,XDA2C_0402,NJA20120840,DEV_NJA20120840,NJA20120840,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0280,DEV_NJA20123120,SIENA VILLAGE AT WAYNE #346,2012,251,XDA2C_0402,NJA20123120,DEV_NJA20120840,NJA20120840,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0281,DEV_NJA20049037,SOMERSET COUNTY SUPPORTIVE HOUSING,2004,,XDA2C_0403,NJA20049037,DEV_NJA20049037,NJA20049037,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0281,DEV_NJA20050056,SOMERSET COUNTY AFFORDABLE HOUSING,2005,18,XDA2C_0403,NJA20050056,DEV_NJA20049037,NJA20049037,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0281,DEV_NJA20059031,SOMERSET COUNTY AFFORDABLE #676,2005,18,XDA2C_0403,NJA20059031,DEV_NJA20049037,NJA20049037,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0281,DEV_NJA20059142,SOMERSET COUNTY SPTV HSG - LITC #676,2005,18,XDA2C_0403,NJA20059142,DEV_NJA20049037,NJA20049037,4,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0282,DEV_NJA20120838,SOUTH BROADWAY,2012,12,XDA2C_0404,NJA20120838,DEV_NJA20120838,NJA20120838,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0282,DEV_NJA20123122,"SOUTH BROADWAY PARTNERSHIP, LP #227",2012,12,XDA2C_0404,NJA20123122,DEV_NJA20120838,NJA20120838,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0283,DEV_NJA20020080,SOUTH PLAINFIELD SENIOR HOUSING,2002,,XDA2C_0405,NJA20020080,DEV_NJA20020080,NJA20020080,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0283,DEV_NJA20123123,SOUTH PLAINFIELD SENIOR HOUSING #554,2012,100,XDA2C_0405,NJA20123123,DEV_NJA20020080,NJA20020080,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0284,DEV_NJA20120836,"SOUTH STATE STREET, LP",2012,4,XDA2C_0406,NJA20120836,DEV_NJA20120836,NJA20120836,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0284,DEV_NJA20123124,"SOUTH STATE STREET, LP #369",2012,4,XDA2C_0406,NJA20123124,DEV_NJA20120836,NJA20120836,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0285,DEV_NJA20125011,VILLAGE AT ST. PETER'S,2012,,XDA2C_0407,NJA20125011,DEV_NJA20125011,NJA20125011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0285,DEV_NJA20129023,ST. PETER'S SENIOR HOUSING,2012,73,XDA2C_0407,NJA20129023,DEV_NJA20125011,NJA20125011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0286,DEV_NJA20009011,"URBAN RENEWAL OF ELIZABETHPORT, L.P. #552",2000,21,XDA2C_0408,NJA20009011,DEV_NJA20009011,NJA20009011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0286,DEV_NJA20009031,"URBAN RENEWAL OF ELIZABETHPORT, L.P.",2000,,XDA2C_0408,NJA20009031,DEV_NJA20009011,NJA20009011,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0287,DEV_NJA20134024,VALLEY BROOK VILLAGE,2013,62,XDA2C_0409,NJA20134024,DEV_NJA20134024,NJA20134024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0287,DEV_NJA20139031,VALLEY BROOK VILLAGE I,2013,61,XDA2C_0409,NJA20139031,DEV_NJA20134024,NJA20134024,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0288,DEV_NJA20120035,WALTER G ALEXANDER DEVELOPMENT PHASE I,2012,,XDA2C_0410,NJA20120035,DEV_NJA20120035,NJA20120035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0288,DEV_NJA20125013,WALTER G. ALEXANDER VILLAGE - PHASE I,2012,65,XDA2C_0410,NJA20125013,DEV_NJA20120035,NJA20120035,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0288,DEV_NJA20120568,WALTER G. ALEXANDER REDEVELOPMENT PHASE II,2012,48,XDA2C_0411,NJA20120568,DEV_NJA20120568,NJA20120568,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0288,DEV_NJA20125012,"WALTER G ALEXANDER, PH II SENIOR",2012,,XDA2C_0411,NJA20125012,DEV_NJA20120568,NJA20120568,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0288,DEV_NJA20168030,WALTER G. ALEXANDER VILLAGE PHASE III,2016,42,XDA2C_0412,NJA20168030,DEV_NJA20168030,NJA20168030,1,1,retain_current_development,not_approved,FALSE
XDA2_0289,DEV_NJA19970195,WARREN STREET APARTMENTS - PHASE I,1997,,XDA2C_0413,NJA19970195,DEV_NJA19970195,NJA19970195,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0289,DEV_NJA20123144,WARREN STREET APARTMENTS-PHASE I #452,2012,11,XDA2C_0413,NJA20123144,DEV_NJA19970195,NJA19970195,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0289,DEV_NJA19999032,WARREN STREET APARTMENTS - PHASE II,1999,,XDA2C_0414,NJA19999032,DEV_NJA19999032,NJA19999032,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0289,DEV_NJA20123143,WARREN STREET APARTMENTS - PHASE II #521,2012,31,XDA2C_0414,NJA20123143,DEV_NJA19999032,NJA19999032,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0290,DEV_NJA20107018,WATER EDGE CRESCENT,2010,70,XDA2C_0415,NJA20107018,DEV_NJA20107018,NJA20107018,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0290,DEV_NJA20119058,WATERS EDGE CRESCENT,2011,70,XDA2C_0415,NJA20119058,DEV_NJA20107018,NJA20107018,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0291,DEV_NJA20120815,WEEQUAHIC PARK APARTMENTS III,2012,80,XDA2C_0416,NJA20120815,DEV_NJA20120815,NJA20120815,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0291,DEV_NJA20123148,WEEQUAHIC PARK APTS. III #390,2012,,XDA2C_0416,NJA20123148,DEV_NJA20120815,NJA20120815,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0292,DEV_NJA20120817,WEEQUAHIC PARK APARTMENTS VI,2012,53,XDA2C_0417,NJA20120817,DEV_NJA20120817,NJA20120817,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0292,DEV_NJA20123146,WEEQUAHIC PARK APARTMENTS VI #440,2012,53,XDA2C_0417,NJA20123146,DEV_NJA20120817,NJA20120817,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0293,DEV_NJA20120816,WEEQUAHIC PARK APTS V,2012,49,XDA2C_0418,NJA20120816,DEV_NJA20120816,NJA20120816,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0293,DEV_NJA20123147,WEEQUAHIC PARK APTS V #476,2012,,XDA2C_0418,NJA20123147,DEV_NJA20120816,NJA20120816,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0294,DEV_NJA20020095,WEST ELECTRONIC,2002,36,XDA2C_0419,NJA20020095,DEV_NJA20020095,NJA20020095,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0294,DEV_NJA20029041,WEST ELECTRONICS BUILDING,2002,36,XDA2C_0419,NJA20029041,DEV_NJA20020095,NJA20020095,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0295,DEV_NJA20059097,WEST LAKE SENIOR APARTMENTS,2005,,XDA2C_0420,NJA20059097,DEV_NJA20059097,NJA20059097,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0295,DEV_NJA20123150,WEST LAKE SENIOR APARTMENTS #702,2012,42,XDA2C_0420,NJA20123150,DEV_NJA20059097,NJA20059097,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0296,DEV_NJA20029042,WEST NEW YORK HOUSING - MADISON AND DEWEY,2002,35,XDA2C_0421,NJA20029042,DEV_NJA20029042,NJA20029042,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0296,DEV_NJA20029065,WEST NEW YORK HOUSING - MADISON + DEWEY,2002,34,XDA2C_0421,NJA20029065,DEV_NJA20029042,NJA20029042,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0297,DEV_NJA20120812,WEST SIDE VILLAGE,2012,127,XDA2C_0422,NJA20120812,DEV_NJA20120812,NJA20120812,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0297,DEV_NJA20123151,WEST SIDE VILLAGE #553,2012,127,XDA2C_0422,NJA20123151,DEV_NJA20120812,NJA20120812,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0298,DEV_NJA20010100,WESTPORT HOMES HOPE VI,2001,107,XDA2C_0423,NJA20010100,DEV_NJA20010100,NJA20010100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0298,DEV_NJA20123153,WESTPORT HOMES HOPE VI #600,2012,107,XDA2C_0423,NJA20123153,DEV_NJA20010100,NJA20010100,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0299,DEV_NJA20087040,WHISPERING WATERS APARTMENTS - PHASE II,2008,140,XDA2C_0424,NJA20087040,DEV_NJA20087040,NJA20087040,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0299,DEV_NJA20099070,WHISPERING WATERS PHASE II,2009,140,XDA2C_0424,NJA20099070,DEV_NJA20087040,NJA20087040,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0300,DEV_NJA0000X088,WILLOWS AT WHITEHOUSE STATION,,72,XDA2C_0425,NJA0000X088,DEV_NJA20204029,NJA20204029,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0300,DEV_NJA20204029,WILLOWS AT WHITEHOUSE STATION  #1706,2020,72,XDA2C_0425,NJA20204029,DEV_NJA20204029,NJA20204029,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0301,DEV_NJA0000X090,WINSLOW CROSS CREEK PHASE IV,,70,XDA2C_0426,NJA0000X090,DEV_NJA20204030,NJA20204030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0301,DEV_NJA20204030,WINSLWO CROSS CREEK PHASE IV,2020,72,XDA2C_0426,NJA20204030,DEV_NJA20204030,NJA20204030,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0301,DEV_NJA0000X179,WINSLOW CROSS CREEK PHASE 3,,60,XDA2C_0427,NJA0000X179,DEV_NJA0000X179,NJA0000X179,1,1,retain_current_development,not_approved,FALSE
XDA2_0302,DEV_NJA20120808,WOODFIELD ESTATES AT FLORHAM PARK,2012,60,XDA2C_0428,NJA20120808,DEV_NJA20120808,NJA20120808,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0302,DEV_NJA20123158,WOODFIELD ESTATES AT FLORHAM PARK #192,2012,60,XDA2C_0428,NJA20123158,DEV_NJA20120808,NJA20120808,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0303,DEV_NJA20120807,WOODHAVEN AT SOUTH BRUNSWICK,2012,80,XDA2C_0429,NJA20120807,DEV_NJA20120807,NJA20120807,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0303,DEV_NJA20123159,WOODHAVEN AT SOUTH BRUNSWICK #160,2012,80,XDA2C_0429,NJA20123159,DEV_NJA20120807,NJA20120807,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0304,DEV_NJA20130012,WOODROW WILSON - PHASE I,2013,64,XDA2C_0430,NJA20130012,DEV_NJA20130012,NJA20130012,1,1,retain_current_development,not_approved,FALSE
XDA2_0304,DEV_NJA20153043,WOODROW WILSON PHASE II,2015,56,XDA2C_0431,NJA20153043,DEV_NJA20153043,NJA20153043,1,1,retain_current_development,not_approved,FALSE
XDA2_0305,DEV_NJA20195041,ZION TOWERS,2019,268,XDA2C_0432,NJA20195041,DEV_NJA20195041,NJA20195041,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0305,DEV_NJA20211190,ZION TOWER,2021,268,XDA2C_0432,NJA20211190,DEV_NJA20195041,NJA20195041,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0306,DEV_NVA20060005,BONANZA PINES SENIOR APTS III,2006,62,XDA2C_0433,NVA20060005,DEV_NVA20060005,NVA20060005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0306,DEV_NVA20069002,BONANZA PINES III,2006,62,XDA2C_0433,NVA20069002,DEV_NVA20060005,NVA20060005,2,1,merge_to_review_cluster,not_approved,FALSE
XDA2_0307,DEV_NVA00000035,DAYTON VALLEY VILLAGE I,,24,XDA2C_0434,NVA00000035,DEV_NVA00000035,NVA00000035,1,1,retain_current_development,not_approved,FALSE
